transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12468,84,3251,6/26/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859
13352,31,3251,6/5/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38482
13997,0,3251,11/27/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193
14048,34,3251,3/18/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560
15073,46,3251,5/14/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498
18449,0,3251,1/13/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556
1083,4,3252,4/11/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
1396,31,3252,2/26/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145
3096,0,3252,5/22/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859
14273,0,3252,12/12/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,39031
15177,64,3252,4/8/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,34143
16224,0,3252,3/18/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206
19364,0,3252,9/10/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434
6942,21,3253,12/3/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838
12443,4,3253,12/25/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047
15442,46,3253,4/7/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336
1345,76,3254,11/29/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
5602,8,3254,4/10/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
13416,76,3254,5/8/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
14160,64,3254,6/17/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
15305,42,3254,3/26/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
15995,23,3254,5/25/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
1297,43,3255,9/15/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
3673,10,3255,1/15/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
15550,0,3255,12/28/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
15900,17,3255,11/11/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
18038,34,3255,7/9/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
18578,31,3255,12/22/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
824,75,3256,6/20/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
3319,69,3256,8/25/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3711,35,3256,5/28/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
5006,74,3256,10/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
7350,94,3256,9/13/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
7872,50,3256,8/13/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
8472,3,3256,6/6/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
10228,9,3256,12/12/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
10261,78,3256,5/5/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
10769,100,3256,12/18/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
1102,83,3257,4/24/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,35667
9705,99,3257,12/24/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
11294,42,3257,11/3/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,41064
3166,80,3258,5/17/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429
3619,42,3258,7/2/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672
5663,11,3258,4/24/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,41345
8754,39,3258,3/23/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
9417,1,3258,12/13/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549
15604,37,3258,7/11/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498
17279,52,3258,9/4/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915
19151,30,3258,4/27/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,39031
5505,0,3259,5/1/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
15372,61,3259,11/28/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
311,77,3260,3/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
16517,0,3260,2/7/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
16646,28,3260,8/28/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
146,41,3261,4/6/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
4274,66,3261,10/15/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
9917,58,3261,1/11/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
10589,46,3261,5/6/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,41009
19028,89,3261,11/22/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38482
19275,35,3261,9/19/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,39526
10,12,3262,8/30/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
148,14,3262,1/13/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
166,78,3262,11/27/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
2288,84,3262,3/23/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
6484,53,3262,12/16/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
6607,8,3262,3/15/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
7021,98,3262,10/11/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
8352,99,3262,12/29/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
8910,4,3262,10/14/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
10675,19,3262,3/28/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
840,30,3263,12/7/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,33552
8001,49,3263,3/13/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12106,16,3263,2/14/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
12643,92,3263,1/12/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
15265,90,3263,1/8/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
3355,54,3264,6/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
5595,26,3264,7/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455
8853,84,3264,2/24/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482
9069,81,3264,2/13/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
9739,38,3264,2/3/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,34071
10102,22,3264,3/21/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
11792,94,3264,12/7/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364
13527,16,3264,9/6/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
2044,0,3265,10/3/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
2339,95,3265,6/27/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
2374,0,3265,5/1/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
8629,0,3265,5/24/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560
10649,91,3265,3/20/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
17626,0,3265,4/22/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
19402,0,3265,1/16/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
3284,52,3266,10/20/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170
4078,72,3266,6/21/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499
9313,11,3266,2/21/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
12460,60,3266,8/10/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047
13505,76,3266,7/12/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873
18682,74,3266,5/4/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429
19314,56,3266,4/14/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779
1098,50,3267,7/27/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
3496,34,3267,9/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378
10424,93,3267,6/4/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38991
12056,28,3267,1/13/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
12228,80,3267,3/13/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
12498,17,3267,10/3/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874
1135,10,3268,8/20/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34556
2076,80,3268,2/21/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42218
3002,25,3268,2/22/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553
4146,3,3268,5/9/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009
8788,4,3268,7/24/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698
10533,33,3268,6/29/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498
3345,5,3269,8/19/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12563,83,3269,11/25/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
17769,47,3269,4/12/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
19681,62,3269,6/27/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
379,20,3270,3/3/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404
1595,4,3270,1/18/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784
9743,76,3270,2/10/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429
11069,20,3270,5/8/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34165
18049,39,3270,8/30/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2413,2,3271,10/1/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710
3839,0,3271,2/7/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,36334
13717,80,3271,7/14/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42105
15704,70,3271,3/2/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
15436,95,3272,3/10/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
971,23,3273,10/26/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34071
1443,4,3273,2/3/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698
2828,42,3273,3/13/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37873
3943,17,3273,7/21/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487
6610,3,3273,9/6/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36361
10387,68,3273,7/15/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,39915
18948,3,3273,6/7/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779
5456,1,3274,11/30/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258
8819,90,3274,4/12/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539
9673,58,3274,1/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
10881,6,3274,6/24/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,40649
19404,29,3274,11/27/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34527
612,2,3275,7/20/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
5160,7,3275,3/5/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
5447,19,3275,12/26/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
14993,48,3275,3/31/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
375,17,3276,7/5/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
3487,28,3276,10/11/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
4845,50,3276,4/16/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
6833,95,3276,7/7/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
11256,87,3276,7/9/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
1861,39,3277,10/19/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
3998,90,3277,11/23/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
8073,1,3277,5/21/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
10852,59,3277,6/11/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
14175,99,3277,6/11/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
758,94,3278,11/9/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
3179,61,3278,2/22/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
6940,37,3278,5/18/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
9219,88,3278,12/8/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
10605,70,3278,9/24/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
4140,21,3279,3/8/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
537,4,3280,8/18/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,36361
4834,16,3280,7/17/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35560
5388,37,3280,3/11/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40410
6656,48,3280,7/17/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,40784
12879,58,3280,4/12/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42458
15254,73,3280,3/25/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,35470
16262,53,3280,8/1/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37499
17463,48,3280,5/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688
15804,64,3281,11/1/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
16392,5,3281,3/27/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
5068,36,3282,1/14/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
8177,0,3282,12/14/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
9361,32,3282,8/19/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
14074,25,3282,4/4/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
4080,12,3283,10/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
6374,52,3283,9/5/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
7343,51,3283,2/24/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35470
9006,44,3283,11/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220
9504,34,3283,4/19/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
18635,9,3283,9/4/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,39298
807,12,3284,2/17/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
1757,31,3284,3/27/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
2438,81,3284,2/20/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
10995,100,3284,2/5/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
13249,15,3284,1/26/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
18720,71,3284,3/3/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
617,12,3285,8/12/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378
910,84,3285,12/11/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218
2323,82,3285,3/19/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339
3448,40,3285,6/17/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
4957,71,3285,8/11/2017,1,Cancelled,Solex,Standard,high,large,1842.92,1105.75,37499
5237,67,3285,5/9/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,34996
153,37,3286,8/19/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
2466,21,3286,12/21/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
4374,25,3286,10/17/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
8020,61,3286,10/13/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
8648,25,3286,12/20/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
12499,14,3286,8/19/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
13095,29,3286,6/19/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
14833,43,3286,1/15/2017,1,Cancelled,Solex,Standard,medium,medium,1151.96,649.49,36498
15394,61,3286,4/2/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
15479,66,3286,8/11/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
19227,54,3286,5/29/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
1970,12,3287,6/5/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
5974,7,3287,3/24/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693
16034,63,3287,10/15/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
3396,40,3288,7/7/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
4636,77,3288,3/3/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
6832,100,3288,5/11/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
8031,69,3288,4/11/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
17886,98,3288,3/5/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
19265,88,3288,11/28/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
1360,3,3289,8/17/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670
3123,8,3289,3/31/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,34079
6555,81,3289,10/22/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38002
8057,25,3289,4/4/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553
18013,48,3289,7/23/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688
1508,82,3290,8/11/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,36334
1719,66,3290,6/18/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693
10558,21,3290,12/28/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378
13642,77,3290,4/4/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071
14371,0,3290,4/11/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,36334
14468,0,3290,10/24/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42105
16954,63,3290,6/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552
18379,34,3290,2/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838
3633,4,3291,4/22/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
5184,81,3291,7/16/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
12992,30,3291,7/8/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,33552
19317,63,3291,11/14/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
1631,22,3292,3/4/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40670
3846,98,3293,3/6/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
4942,72,3293,12/30/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
7522,72,3293,6/8/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
9008,79,3293,11/25/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
12723,0,3293,6/25/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
1225,79,3294,10/29/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
9427,12,3294,6/29/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
17297,51,3294,8/10/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18257,60,3294,2/2/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
2806,91,3295,7/16/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226
5021,43,3295,1/14/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533
7363,58,3295,7/19/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
8671,40,3295,12/11/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295
12494,12,3295,3/31/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
16875,0,3295,2/26/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146
17955,85,3295,11/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429
18189,14,3295,3/10/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,41922
113,98,3296,6/7/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364
3767,5,3296,6/23/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
4199,35,3296,8/15/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336
5571,7,3296,3/16/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216
6966,50,3296,3/26/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35470
7122,32,3296,9/8/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40618
11583,29,3296,8/14/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052
12799,78,3296,10/27/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206
14211,99,3296,6/14/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
15114,88,3296,3/13/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482
16512,90,3296,3/28/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37874
84,33,3297,11/2/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
4550,4,3297,10/27/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
4729,50,3297,8/13/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
11668,50,3297,7/2/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
11911,53,3297,1/14/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
12627,18,3297,8/14/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
4427,13,3298,3/28/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
10184,38,3298,4/21/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,34071
11964,57,3298,6/1/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146
14457,32,3298,1/27/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
18889,74,3298,12/26/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922
2819,75,3299,5/2/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429
3187,37,3299,11/30/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
6623,86,3299,4/8/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482
11960,81,3299,7/17/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,41533
16306,2,3299,4/24/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
8152,14,3300,12/9/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
8414,39,3300,6/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
9323,30,3300,12/11/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
12454,99,3300,12/15/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
14678,55,3300,10/21/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
17010,43,3300,7/9/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
3718,86,3301,10/22/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
4456,12,3301,4/23/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880
8760,28,3301,3/18/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,39031
14758,67,3301,1/9/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710
16748,1,3301,11/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
5457,18,3302,10/16/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
